,Word,Freq,Prob
7605,riley,1.10591e-08,1.1059100000000001e-06
7606,rille,2.21419e-08,2.21419e-06
7607,rills,2.72413e-07,2.7241300000000003e-05
7608,rimae,1.26707e-09,1.26707e-07
7609,rimed,4.33088e-08,4.330880000000001e-06
7610,rimer,1.34214e-08,1.34214e-06
7611,rimes,1.69709e-07,1.69709e-05
7612,rimus,2.91445e-09,2.91445e-07
7613,rinds,1.35071e-07,1.35071e-05
7614,rindy,1.47929e-09,1.47929e-07
7615,rines,1.56242e-08,1.56242e-06
7616,rings,1.2667e-05,0.0012667
7617,rinks,1.31012e-07,1.3101200000000001e-05
7618,rioja,2.60456e-09,2.60456e-07
7619,riots,3.02129e-06,0.000302129
7620,riped,3.34937e-09,3.34937e-07
7621,ripes,7.2015e-09,7.2015e-07
7622,ripps,1.23107e-09,1.23107e-07
7623,rises,1.29732e-05,0.00129732
7624,rishi,3.95271e-08,3.95271e-06
7625,risks,2.05612e-05,0.00205612
7626,risps,3.02613e-10,3.02613e-08
7627,risus,6.67108e-08,6.67108e-06
7628,rites,4.9472e-06,0.00049472
7629,ritts,8.29422e-10,8.29422e-08
7630,ritzy,4.40241e-08,4.40241e-06
7631,rivas,1.68648e-09,1.68648e-07
7632,rived,1.66656e-07,1.6665600000000002e-05
7633,rivel,1.74365e-09,1.74365e-07
7634,riven,3.61729e-07,3.61729e-05
7635,rives,4.93256e-08,4.93256e-06
7636,riyal,2.00912e-08,2.0091199999999997e-06
7637,rizas,2.66906e-10,2.66906e-08
7638,roads,3.27774e-05,0.0032777400000000003
7639,roams,1.66476e-07,1.66476e-05
7640,roans,2.24927e-08,2.24927e-06
7641,roars,5.22718e-07,5.2271799999999996e-05
7642,roary,7.21672e-10,7.21672e-08
7643,roate,1.52529e-09,1.52529e-07
7644,robed,6.13053e-07,6.13053e-05
7645,robes,3.07283e-06,0.000307283
7646,roble,1.06509e-08,1.06509e-06
7647,rocks,3.44155e-05,0.0034415500000000003
7648,roded,3.4592e-09,3.4591999999999996e-07
7649,rodes,1.39635e-08,1.39635e-06
7650,roguy,6.34039e-10,6.34039e-08
7651,rohes,2.45259e-09,2.45259e-07
7652,roids,7.33522e-09,7.33522e-07
7653,roils,2.03084e-08,2.03084e-06
7654,roily,1.39809e-08,1.3980900000000002e-06
7655,roins,1.44735e-09,1.44735e-07
7656,roist,9.71537e-10,9.71537e-08
7657,rojak,2.32446e-09,2.3244600000000002e-07
7658,rojis,2.32592e-10,2.32592e-08
7659,roked,4.06724e-10,4.06724e-08
7660,roker,5.69315e-09,5.69315e-07
7661,rokes,1.56583e-09,1.56583e-07
7662,rolag,2.02315e-09,2.02315e-07
7663,roles,1.79399e-05,0.00179399
7664,rolfs,3.43085e-10,3.43085e-08
7665,rolls,1.0055e-05,0.0010054999999999999
7666,romal,1.89674e-09,1.8967399999999998e-07
7667,roman,8.18089e-07,8.18089e-05
7668,romeo,1.34231e-08,1.34231e-06
7669,romps,5.3675e-08,5.3675e-06
7670,ronde,3.55065e-08,3.55065e-06
7671,rondo,1.20364e-07,1.20364e-05
7672,roneo,4.43051e-09,4.43051e-07
7673,rones,1.04935e-08,1.04935e-06
7674,ronin,3.52303e-08,3.52303e-06
7675,ronne,1.47413e-08,1.47413e-06
7676,ronte,8.33717e-09,8.33717e-07
7677,ronts,5.11638e-09,5.11638e-07
7678,roods,1.83529e-07,1.8352900000000002e-05
7679,roofs,4.02238e-06,0.000402238
7680,roofy,6.27139e-10,6.27139e-08
7681,rooks,2.84378e-07,2.84378e-05
7682,rooky,1.07087e-08,1.07087e-06
7683,rooms,3.32649e-05,0.00332649
7684,roons,4.50215e-09,4.5021500000000004e-07
7685,roops,9.05175e-09,9.05175e-07
7686,roopy,5.64888e-10,5.64888e-08
7687,roosa,4.82969e-10,4.82969e-08
7688,roose,3.72307e-09,3.72307e-07
7689,roots,2.51866e-05,0.00251866
7690,rooty,1.3549e-08,1.3549e-06
7691,roped,2.90326e-07,2.9032599999999997e-05
7692,roper,1.38761e-07,1.3876100000000001e-05
7693,ropes,3.62268e-06,0.000362268
7694,ropey,1.50519e-08,1.50519e-06
7695,roque,7.11307e-09,7.11307e-07
7696,roral,2.90736e-09,2.90736e-07
7697,rores,3.71325e-09,3.71325e-07
7698,roric,3.83286e-10,3.83286e-08
7699,rorid,6.12374e-10,6.123739999999999e-08
7700,rorie,4.64919e-10,4.6491900000000005e-08
7701,rorts,3.83682e-09,3.8368200000000006e-07
7702,rorty,3.97639e-09,3.97639e-07
7703,rosed,1.01593e-08,1.01593e-06
7704,roses,5.16917e-06,0.000516917
7705,roset,2.74773e-09,2.74773e-07
7706,roshi,1.86782e-08,1.86782e-06
7707,rosin,8.05488e-07,8.05488e-05
7708,rosit,4.58299e-10,4.58299e-08
7709,rosti,4.49366e-09,4.4936600000000005e-07
7710,rosts,5.04095e-09,5.04095e-07
7711,rotal,1.15837e-08,1.15837e-06
7712,rotan,1.00608e-08,1.00608e-06
7713,rotas,1.97958e-08,1.97958e-06
7714,rotch,7.02956e-10,7.02956e-08
7715,roted,6.8603e-09,6.860300000000001e-07
7716,rotes,4.89984e-08,4.89984e-06
7717,rotis,1.94587e-08,1.94587e-06
7718,rotls,3.25837e-09,3.2583700000000003e-07
7719,roton,2.99311e-08,2.9931099999999996e-06
7720,rotos,6.73262e-09,6.73262e-07
7721,rotte,5.33611e-09,5.33611e-07
7722,rouen,3.27656e-09,3.27656e-07
7723,roues,1.39214e-08,1.39214e-06
7724,roule,1.23711e-08,1.2371099999999998e-06
7725,rouls,9.83656e-10,9.83656e-08
7726,roums,6.92751e-10,6.927510000000001e-08
7727,roups,5.02917e-08,5.0291700000000005e-06
7728,roupy,2.37253e-09,2.37253e-07
7729,roust,6.14879e-08,6.14879e-06
7730,routh,8.01269e-09,8.01269e-07
7731,routs,9.57578e-08,9.575780000000001e-06
7732,roved,3.0112e-07,3.0112e-05
7733,roven,9.28065e-09,9.280649999999999e-07
7734,roves,6.18874e-08,6.18874e-06
7735,rowan,9.81995e-08,9.81995e-06
7736,rowed,1.0707e-06,0.00010707
7737,rowel,2.77886e-08,2.77886e-06
7738,rowen,1.69275e-08,1.69275e-06
7739,rowie,4.38995e-10,4.38995e-08
7740,rowme,1.24362e-08,1.24362e-06
7741,rownd,7.81601e-09,7.81601e-07
7742,rowth,6.15902e-08,6.1590199999999995e-06
7743,rowts,3.1446e-10,3.1446e-08
7744,royne,6.90325e-09,6.90325e-07
7745,royst,3.28376e-10,3.2837600000000004e-08
7746,rozet,4.09854e-10,4.09854e-08
7747,rozit,1.4654e-10,1.4654e-08
7748,ruana,2.81781e-09,2.81781e-07
7749,rubai,2.25635e-09,2.25635e-07
7750,rubby,1.59089e-09,1.59089e-07
7751,rubel,4.17761e-09,4.17761e-07
7752,rubes,2.54607e-08,2.54607e-06
7753,rubin,1.29365e-08,1.2936499999999999e-06
7754,ruble,3.21122e-07,3.21122e-05
7755,rubli,4.2102e-10,4.2102e-08
7756,rubus,1.00209e-08,1.00209e-06
7757,ruche,1.6247e-08,1.6246999999999999e-06
7758,rucks,1.87344e-08,1.87344e-06
7759,rudas,1.46143e-09,1.46143e-07
7760,rudds,3.88158e-10,3.8815800000000004e-08
7761,rudes,7.6677e-09,7.6677e-07
7762,rudie,8.57688e-10,8.576880000000001e-08
7763,rudis,5.76593e-08,5.76593e-06
7764,rueda,6.6434e-09,6.6434e-07
7765,ruers,3.75979e-10,3.7597900000000005e-08
7766,ruffe,2.06024e-08,2.06024e-06
7767,ruffs,7.89606e-08,7.896060000000001e-06
7768,rugae,1.0032e-07,1.0032e-05
7769,rugal,7.75507e-09,7.75507e-07
7770,ruggy,8.16598e-10,8.165980000000001e-08
7771,ruing,2.06541e-08,2.06541e-06
7772,ruins,7.65151e-06,0.000765151
7773,rukhs,9.10624e-10,9.106240000000001e-08
7774,ruled,1.41727e-05,0.00141727
7775,rules,9.86609e-05,0.009866090000000001
7776,rumal,3.57472e-09,3.57472e-07
7777,rumbo,7.28584e-09,7.28584e-07
7778,rumen,8.29653e-07,8.296530000000001e-05
7779,rumes,7.96207e-10,7.962069999999999e-08
7780,rumly,2.49729e-10,2.4972900000000003e-08
7781,rummy,7.18281e-08,7.182810000000001e-06
7782,rumpo,1.58179e-09,1.58179e-07
7783,rumps,5.99028e-08,5.99028e-06
7784,rumpy,2.61594e-09,2.61594e-07
7785,runch,2.29933e-09,2.2993300000000002e-07
7786,runds,3.8029e-09,3.8028999999999997e-07
7787,runed,2.66839e-09,2.66839e-07
7788,runes,2.69665e-07,2.6966500000000003e-05
7789,rungs,3.94684e-07,3.9468399999999996e-05
7790,runic,1.25046e-07,1.2504599999999999e-05
7791,runny,2.08584e-07,2.08584e-05
7792,runts,3.62645e-08,3.62645e-06
7793,runty,1.79929e-08,1.7992899999999998e-06
7794,rupia,1.19527e-08,1.19527e-06
7795,rurps,4.31093e-10,4.3109299999999995e-08
7796,rurus,6.35434e-10,6.35434e-08
7797,rusas,5.98671e-10,5.98671e-08
7798,ruses,9.70366e-08,9.70366e-06
7799,rushy,3.96209e-08,3.96209e-06
7800,rusks,3.33119e-08,3.33119e-06
7801,rusma,5.59053e-10,5.59053e-08
7802,russe,6.89847e-08,6.8984700000000005e-06
7803,rusts,2.47075e-07,2.4707499999999997e-05
7804,ruths,2.17974e-09,2.1797400000000002e-07
7805,rutin,6.22586e-08,6.22586e-06
7806,rutty,1.78158e-08,1.78158e-06
7807,ryals,7.99034e-09,7.99034e-07
7808,rybat,5.24252e-10,5.2425200000000005e-08
7809,ryked,-1.0,-100.0
7810,rykes,2.8058e-10,2.8058e-08
7811,rymme,3.35609e-10,3.35609e-08
7812,rynds,2.87919e-10,2.8791900000000002e-08
7813,ryots,2.40021e-07,2.40021e-05
7814,ryper,3.30893e-09,3.30893e-07
7815,saags,1.00862e-10,1.0086200000000001e-08
7816,sabal,5.31504e-09,5.31504e-07
7817,sabed,1.48731e-09,1.4873099999999998e-07
7818,saber,3.8334e-07,3.8333999999999996e-05
7819,sabes,1.7961e-08,1.7961e-06
7820,sabha,4.89143e-08,4.89143e-06
7821,sabin,4.68852e-09,4.6885199999999997e-07
7822,sabir,1.63334e-09,1.63334e-07
7823,sable,8.88029e-07,8.88029e-05
7824,sabot,4.77506e-08,4.77506e-06
7825,sabra,1.66316e-08,1.6631600000000002e-06
7826,sabre,4.76767e-07,4.7676700000000004e-05
7827,sacks,2.37883e-06,0.00023788299999999999
7828,sacra,2.50366e-07,2.5036599999999997e-05
7829,saddo,2.21541e-09,2.2154099999999999e-07
7830,sades,5.27964e-09,5.27964e-07
7831,sadhe,5.89036e-10,5.89036e-08
7832,sadhu,5.84492e-08,5.84492e-06
7833,sadis,4.9606e-09,4.9606e-07
7834,sados,3.6753e-10,3.6753000000000005e-08
7835,sadza,8.43976e-09,8.43976e-07
7836,safed,1.11946e-08,1.11946e-06
7837,safes,4.00017e-07,4.00017e-05
7838,sagas,3.31621e-07,3.31621e-05
7839,sager,9.85167e-09,9.85167e-07
7840,sages,1.43368e-06,0.000143368
7841,saggy,3.75627e-08,3.75627e-06
7842,sagos,1.1188e-09,1.1187999999999999e-07
7843,sagum,7.55921e-09,7.559210000000001e-07
7844,saheb,1.42873e-08,1.42873e-06
7845,sahib,1.7305e-07,1.7305e-05
7846,saice,9.95264e-10,9.95264e-08
7847,saick,3.80604e-10,3.80604e-08
7848,saics,2.71586e-09,2.71586e-07
7849,saids,1.19336e-07,1.19336e-05
7850,saiga,1.52906e-08,1.5290599999999998e-06
7851,sails,3.51883e-06,0.000351883
7852,saims,3.04177e-10,3.04177e-08
7853,saine,8.07883e-08,8.07883e-06
7854,sains,9.7099e-09,9.7099e-07
7855,sairs,2.82693e-09,2.82693e-07
7856,saist,5.78331e-09,5.78331e-07
7857,saith,4.35266e-06,0.00043526599999999996
7858,sajou,8.0756e-10,8.0756e-08
7859,sakai,3.04678e-09,3.04678e-07
7860,saker,1.30043e-08,1.30043e-06
7861,sakes,5.97611e-07,5.97611e-05
7862,sakia,2.09217e-09,2.0921699999999999e-07
7863,sakis,4.00705e-09,4.00705e-07
7864,sakti,5.19285e-08,5.19285e-06
7865,salal,2.85065e-08,2.85065e-06
7866,salat,3.28657e-08,3.28657e-06
7867,salep,1.43351e-08,1.43351e-06
7868,sales,7.07606e-05,0.0070760599999999995
7869,salet,4.6522e-09,4.6522000000000003e-07
7870,salic,2.83764e-08,2.83764e-06
7871,salix,9.21889e-09,9.218889999999999e-07
7872,salle,9.83468e-08,9.83468e-06
7873,salmi,1.05748e-08,1.05748e-06
7874,salol,8.03977e-08,8.03977e-06
7875,salop,2.4232e-09,2.4232e-07
7876,salpa,6.70786e-09,6.707859999999999e-07
7877,salps,1.98319e-08,1.98319e-06
7878,salse,1.99527e-08,1.99527e-06
7879,salto,1.60607e-08,1.6060700000000002e-06
7880,salts,1.12153e-05,0.00112153
7881,salue,2.89258e-08,2.89258e-06
7882,salut,3.89579e-08,3.89579e-06
7883,saman,3.17389e-08,3.17389e-06
7884,samas,1.95701e-09,1.95701e-07
7885,samba,1.30534e-07,1.30534e-05
7886,sambo,1.06898e-08,1.06898e-06
7887,samek,2.78241e-09,2.78241e-07
7888,samel,6.36464e-09,6.364639999999999e-07
7889,samen,4.11491e-08,4.11491e-06
7890,sames,1.16048e-08,1.16048e-06
7891,samey,3.43107e-09,3.43107e-07
7892,samfu,4.72804e-10,4.72804e-08
7893,sammy,6.65687e-09,6.65687e-07
7894,sampi,2.05289e-09,2.0528899999999998e-07
7895,samps,1.8724e-09,1.8723999999999997e-07
7896,sands,5.51597e-06,0.000551597
7897,saned,5.87368e-10,5.87368e-08
7898,sanes,1.55837e-09,1.55837e-07
7899,sanga,1.92951e-08,1.92951e-06
7900,sangh,6.88405e-09,6.88405e-07
7901,sango,5.61758e-09,5.617580000000001e-07
7902,sangs,1.71611e-08,1.71611e-06
7903,sanko,1.74849e-09,1.74849e-07
7904,sansa,3.1095e-09,3.1095e-07
7905,santo,7.67615e-08,7.67615e-06
7906,sants,1.88247e-08,1.8824699999999998e-06
7907,saola,4.15556e-09,4.1555599999999994e-07
7908,sapan,7.6964e-09,7.696400000000001e-07
7909,sapid,2.57742e-08,2.5774200000000002e-06
7910,sapor,5.99943e-09,5.99943e-07
7911,saran,3.19699e-08,3.19699e-06
7912,sards,3.67586e-09,3.67586e-07
7913,sared,3.24067e-09,3.2406700000000004e-07
7914,saree,4.81869e-08,4.81869e-06
7915,sarge,2.68274e-08,2.68274e-06
7916,sargo,3.02783e-09,3.02783e-07
7917,sarin,7.8855e-08,7.8855e-06
7918,saris,1.1825e-07,1.1825000000000001e-05
7919,sarks,5.00714e-09,5.00714e-07
7920,sarky,4.04769e-09,4.0476899999999996e-07
7921,sarod,1.2655e-08,1.2655e-06
7922,saros,7.93186e-09,7.931859999999999e-07
7923,sarus,3.77043e-09,3.7704299999999997e-07
7924,saser,1.63301e-09,1.63301e-07
7925,sasin,2.37343e-09,2.37343e-07
7926,sasse,1.28652e-09,1.28652e-07
7927,satai,4.59843e-10,4.59843e-08
7928,satay,2.42453e-08,2.42453e-06
7929,sated,3.10013e-07,3.10013e-05
7930,satem,5.54965e-09,5.54965e-07
7931,sates,5.84812e-08,5.84812e-06
7932,satis,5.60301e-07,5.60301e-05
7933,sauba,9.45137e-10,9.451369999999999e-08
7934,sauch,9.20683e-10,9.20683e-08
7935,saugh,2.39759e-08,2.39759e-06
7936,sauls,1.9159e-09,1.9158999999999998e-07
7937,sault,3.76706e-08,3.7670599999999996e-06
7938,saunt,2.55289e-09,2.55289e-07
7939,saury,2.52154e-08,2.5215399999999997e-06
7940,sauts,2.27869e-09,2.2786900000000001e-07
7941,saved,2.20927e-05,0.00220927
7942,saver,5.09982e-07,5.09982e-05
7943,saves,3.34407e-06,0.000334407
7944,savey,3.54627e-09,3.54627e-07
7945,savin,9.9502e-08,9.9502e-06
7946,sawah,2.79696e-08,2.79696e-06
7947,sawed,9.45998e-07,9.45998e-05
7948,sawer,3.53591e-09,3.53591e-07
7949,saxes,2.77963e-08,2.77963e-06
7950,sayed,4.99612e-08,4.99612e-06
7951,sayer,3.29547e-08,3.2954700000000005e-06
7952,sayid,1.85686e-09,1.8568599999999999e-07
7953,sayne,5.39653e-09,5.39653e-07
7954,sayon,1.14156e-09,1.1415599999999999e-07
7955,sayst,2.85305e-08,2.8530499999999997e-06
7956,sazes,2.28305e-10,2.28305e-08
7957,scabs,3.44698e-07,3.44698e-05
7958,scads,3.2944e-08,3.2944e-06
7959,scaff,2.42075e-09,2.42075e-07
7960,scags,3.55881e-10,3.55881e-08
7961,scail,4.10906e-10,4.10906e-08
7962,scala,1.42775e-07,1.42775e-05
7963,scall,1.75106e-08,1.7510599999999998e-06
7964,scams,1.94974e-07,1.94974e-05
7965,scand,1.24793e-07,1.24793e-05
7966,scans,1.89056e-06,0.000189056
7967,scapa,6.53671e-10,6.53671e-08
7968,scape,6.85964e-07,6.85964e-05
7969,scapi,1.92812e-09,1.9281200000000002e-07
7970,scarp,4.56178e-07,4.56178e-05
7971,scars,2.70563e-06,0.000270563
7972,scart,9.31419e-09,9.314189999999999e-07
7973,scath,1.06741e-08,1.06741e-06
7974,scats,9.69135e-08,9.69135e-06
7975,scatt,1.12946e-08,1.12946e-06
7976,scaud,7.97579e-10,7.97579e-08
7977,scaup,4.94302e-08,4.94302e-06
7978,scaur,1.18169e-08,1.18169e-06
7979,scaws,1.58085e-10,1.58085e-08
7980,sceat,4.78017e-09,4.78017e-07
7981,scena,5.71129e-08,5.71129e-06
7982,scend,1.76577e-08,1.76577e-06
7983,schav,6.98127e-10,6.98127e-08
7984,schmo,3.81716e-09,3.81716e-07
7985,schul,1.32251e-08,1.32251e-06
7986,schwa,9.42632e-08,9.42632e-06
7987,sclim,2.92007e-10,2.9200699999999998e-08
7988,scody,8.30561e-11,8.30561e-09
7989,scogs,1.64403e-10,1.64403e-08
7990,scoog,1.02179e-10,1.0217899999999999e-08
7991,scoot,1.21153e-07,1.21153e-05
7992,scopa,1.9744e-08,1.9744e-06
7993,scops,1.30389e-08,1.30389e-06
7994,scots,2.20027e-08,2.20027e-06
7995,scoug,3.19442e-10,3.19442e-08
7996,scoup,1.08577e-09,1.0857700000000001e-07
7997,scowp,3.03031e-10,3.03031e-08
7998,scows,2.32781e-07,2.32781e-05
7999,scrab,1.07074e-09,1.07074e-07
8000,scrae,6.59359e-10,6.59359e-08
8001,scrag,2.05118e-08,2.0511800000000002e-06
8002,scran,5.82983e-09,5.82983e-07
8003,scrat,3.38604e-09,3.38604e-07
8004,scraw,1.88482e-09,1.88482e-07
8005,scray,1.58837e-09,1.58837e-07
8006,scrim,8.49788e-08,8.49788e-06
8007,scrip,9.63652e-07,9.636519999999999e-05
8008,scrob,8.88494e-10,8.88494e-08
8009,scrod,1.35174e-08,1.35174e-06
8010,scrog,1.26837e-09,1.26837e-07
8011,scrow,4.72501e-09,4.72501e-07
8012,scudi,1.07806e-07,1.07806e-05
8013,scudo,1.49729e-08,1.49729e-06
8014,scuds,2.37299e-08,2.37299e-06
8015,scuff,8.98005e-08,8.98005e-06
8016,scuft,3.03529e-10,3.0352899999999995e-08
8017,scugs,4.96239e-10,4.96239e-08
8018,sculk,2.51074e-09,2.51074e-07
8019,scull,8.89565e-08,8.89565e-06
8020,sculp,7.16177e-08,7.161769999999999e-06
8021,sculs,2.19892e-09,2.1989200000000002e-07
8022,scums,2.46909e-08,2.46909e-06
8023,scups,6.0675e-10,6.0675e-08
8024,scurf,8.1852e-08,8.185199999999999e-06
8025,scurs,5.47489e-09,5.47489e-07
8026,scuse,1.37944e-08,1.37944e-06
8027,scuta,3.45387e-08,3.45387e-06
8028,scute,6.83851e-08,6.8385100000000005e-06
8029,scuts,4.1928e-09,4.1928e-07
8030,scuzz,2.41679e-09,2.41679e-07
8031,scyes,5.72238e-10,5.72238e-08
8032,sdayn,-1.0,-100.0
8033,sdein,1.0429e-10,1.0429e-08
8034,seals,5.65856e-06,0.000565856
8035,seame,6.96786e-09,6.96786e-07
8036,seams,3.03252e-06,0.000303252
8037,seamy,1.07074e-07,1.07074e-05
8038,seans,5.08345e-09,5.08345e-07
8039,seare,9.63102e-09,9.63102e-07
8040,sears,7.11522e-08,7.11522e-06
8041,sease,3.33937e-08,3.3393699999999998e-06
8042,seats,1.39956e-05,0.00139956
8043,seaze,3.7296e-09,3.7296e-07
8044,sebum,9.96974e-08,9.96974e-06
8045,secco,3.44295e-08,3.44295e-06
8046,sechs,1.81983e-08,1.8198300000000001e-06
8047,sects,2.61155e-06,0.000261155
8048,seder,6.68595e-08,6.685950000000001e-06
8049,sedes,4.99181e-08,4.99181e-06
8050,sedge,4.71281e-07,4.71281e-05
8051,sedgy,3.83678e-08,3.83678e-06
8052,sedum,1.512e-08,1.5119999999999999e-06
8053,seeds,1.983e-05,0.001983
8054,seeks,1.48585e-05,0.00148585
8055,seeld,1.07662e-09,1.07662e-07
8056,seels,1.02467e-08,1.02467e-06
8057,seely,9.58823e-09,9.58823e-07
8058,seems,0.000140522,0.014052199999999999
8059,seeps,3.7041e-07,3.7041e-05
8060,seepy,9.81075e-09,9.810750000000002e-07
8061,seers,5.75424e-07,5.754239999999999e-05
8062,sefer,1.95815e-08,1.95815e-06
8063,segar,1.87104e-08,1.8710399999999998e-06
8064,segni,1.03279e-08,1.03279e-06
8065,segno,2.53326e-08,2.53326e-06
8066,segol,3.72951e-09,3.7295100000000004e-07
8067,segos,2.14903e-10,2.14903e-08
8068,sehri,7.7396e-10,7.7396e-08
8069,seifs,1.1917e-09,1.1916999999999999e-07
8070,seils,1.41826e-09,1.41826e-07
8071,seine,1.03041e-06,0.00010304099999999999
8072,seirs,3.12574e-10,3.12574e-08
8073,seise,5.26005e-08,5.2600500000000006e-06
8074,seism,1.24751e-08,1.24751e-06
8075,seity,8.22739e-10,8.22739e-08
8076,seiza,4.4995e-09,4.4995000000000003e-07
8077,sekos,2.5749e-09,2.5749e-07
8078,sekts,4.02723e-10,4.02723e-08
8079,selah,6.57617e-09,6.57617e-07
8080,seles,8.40158e-09,8.40158e-07
8081,selfs,4.77219e-08,4.77219e-06
8082,sella,2.18611e-07,2.18611e-05
8083,selle,3.27639e-08,3.2763900000000002e-06
8084,sells,6.15724e-06,0.000615724
8085,selva,3.89339e-08,3.89339e-06
8086,semee,5.20994e-09,5.20994e-07
8087,semes,3.44595e-08,3.44595e-06
8088,semie,7.28621e-10,7.28621e-08
8089,semis,8.14945e-08,8.14945e-06
8090,senas,4.03166e-09,4.03166e-07
8091,sends,7.31331e-06,0.000731331
8092,senes,7.95127e-08,7.951270000000001e-06
8093,sengi,1.75474e-09,1.75474e-07
8094,senna,1.63831e-07,1.63831e-05
8095,senor,1.50778e-07,1.50778e-05
8096,sensa,6.77578e-08,6.775780000000001e-06
8097,sensi,7.67992e-08,7.679919999999999e-06
8098,sente,6.86058e-08,6.86058e-06
8099,senti,9.17453e-08,9.174529999999999e-06
8100,sents,1.59423e-07,1.59423e-05
8101,senvy,1.91131e-10,1.91131e-08
8102,senza,1.09167e-07,1.09167e-05
8103,sepad,4.26436e-10,4.26436e-08
8104,sepal,1.80683e-07,1.80683e-05
8105,sepic,1.31606e-09,1.31606e-07
8106,sepoy,9.65772e-08,9.65772e-06
8107,septa,9.47654e-07,9.47654e-05
8108,septs,5.34411e-08,5.34411e-06
8109,serac,7.13924e-09,7.13924e-07
8110,serai,7.67415e-08,7.67415e-06
8111,seral,1.15316e-07,1.15316e-05
8112,sered,9.01155e-09,9.011550000000001e-07
8113,serer,2.14395e-09,2.1439499999999998e-07
8114,seres,3.53058e-08,3.53058e-06
8115,serfs,8.77004e-07,8.77004e-05
8116,serge,2.85852e-07,2.85852e-05
8117,seric,8.09261e-09,8.09261e-07
8118,serin,1.40295e-08,1.40295e-06
8119,serks,4.65678e-10,4.65678e-08
8120,seron,2.13642e-09,2.13642e-07
8121,serow,1.15237e-08,1.15237e-06
8122,serra,4.16236e-08,4.16236e-06
8123,serre,2.12993e-08,2.12993e-06
8124,serrs,2.04725e-10,2.04725e-08
8125,serry,4.27951e-09,4.2795100000000004e-07
8126,servo,1.02522e-06,0.000102522
8127,sesey,1.40422e-10,1.40422e-08
8128,sessa,1.69835e-09,1.69835e-07
8129,setae,2.70093e-06,0.000270093
8130,setal,8.36179e-08,8.36179e-06
8131,seton,5.68233e-08,5.68233e-06
8132,setts,2.04762e-07,2.04762e-05
8133,sewan,2.94081e-09,2.9408099999999997e-07
8134,sewar,1.17442e-09,1.17442e-07
8135,sewed,1.04683e-06,0.000104683
8136,sewel,9.5914e-10,9.591400000000001e-08
8137,sewen,4.13696e-09,4.1369599999999995e-07
8138,sewin,1.93574e-08,1.93574e-06
8139,sexed,2.28515e-07,2.28515e-05
8140,sexer,3.5397e-09,3.5397e-07
8141,sexes,5.86733e-06,0.000586733
8142,sexto,3.76853e-08,3.76853e-06
8143,sexts,2.35465e-09,2.35465e-07
8144,seyen,7.79458e-09,7.79458e-07
8145,shads,1.07849e-08,1.07849e-06
8146,shags,2.86665e-08,2.86665e-06
8147,shahs,1.62762e-08,1.62762e-06
8148,shako,4.30677e-08,4.3067700000000004e-06
8149,shakt,8.65326e-10,8.65326e-08
8150,shalm,1.38413e-09,1.38413e-07
8151,shaly,5.13634e-07,5.1363400000000004e-05
8152,shama,6.40647e-09,6.40647e-07
8153,shams,1.71809e-07,1.71809e-05
8154,shand,2.11183e-09,2.1118300000000002e-07
8155,shans,1.95878e-09,1.95878e-07
8156,shaps,4.21499e-09,4.2149900000000003e-07
8157,sharn,2.03905e-09,2.03905e-07
8158,shash,3.48793e-09,3.48793e-07
8159,shaul,1.78543e-09,1.7854299999999999e-07
8160,shawm,2.47283e-08,2.4728300000000003e-06
8161,shawn,7.95289e-09,7.952889999999999e-07
8162,shaws,1.44024e-08,1.44024e-06
8163,shaya,1.72306e-09,1.72306e-07
8164,shays,3.03133e-09,3.03133e-07
8165,shchi,2.64974e-09,2.64974e-07
8166,sheaf,7.37523e-07,7.37523e-05
8167,sheal,1.38392e-09,1.3839199999999999e-07
8168,sheas,1.54568e-09,1.5456799999999998e-07
8169,sheds,2.82515e-06,0.000282515
8170,sheel,7.76939e-09,7.76939e-07
8171,shend,4.99495e-09,4.99495e-07
8172,shent,2.18349e-08,2.18349e-06
8173,sheol,2.40004e-08,2.40004e-06
8174,sherd,3.85573e-07,3.85573e-05
